nan;nan;nan;nan;nan;nan;nan;TVR;Quantity
nan;nan;nan;nan;nan;nan;nan;all 18+;all 18+
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:17:00 - 14:17:59;25.01.2020;0,2229;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:32:00 - 14:32:59;25.01.2020;0,2691;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:45:00 - 14:45:59;25.01.2020;0,1762;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:07:00 - 15:07:59;25.01.2020;0,1702;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:21:00 - 15:21:59;25.01.2020;0,2225;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:37:00 - 15:37:59;25.01.2020;0,2282;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:08:00 - 16:08:59;25.01.2020;0,2283;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:34:00 - 16:34:59;25.01.2020;0,3165;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:51:00 - 16:51:59;25.01.2020;0,3398;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:19:00 - 17:19:59;25.01.2020;0,3083;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:35:00 - 17:35:59;25.01.2020;0,2460;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:50:00 - 17:50:59;25.01.2020;0,3310;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:38:00 - 18:38:59;25.01.2020;0,2784;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:55:00 - 18:55:59;25.01.2020;0,4357;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:09:00 - 19:09:59;25.01.2020;0,5068;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:26:00 - 19:26:59;25.01.2020;0,5163;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:41:00 - 19:41:59;25.01.2020;0,4505;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:07:00 - 20:07:59;25.01.2020;0,6200;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:33:00 - 20:33:59;25.01.2020;0,8045;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:50:00 - 20:50:59;25.01.2020;0,7776;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:09:00 - 21:09:59;25.01.2020;0,7084;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:32:00 - 21:32:59;25.01.2020;0,8203;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:49:00 - 21:49:59;25.01.2020;0,5039;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:14:00 - 22:14:59;25.01.2020;0,7326;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:29:00 - 22:29:59;25.01.2020;0,6102;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:48:00 - 22:48:59;25.01.2020;0,4632;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:26:00 - 23:26:59;25.01.2020;0,4125;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:41:00 - 23:41:59;25.01.2020;0,4783;1
1875;ЗВЕЗДА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:13:00 - 24:13:59;25.01.2020;0,3702;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:12:00 - 07:12:59;25.01.2020;0,8636;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:34:00 - 07:34:59;25.01.2020;0,7913;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:47:00 - 07:47:59;25.01.2020;0,7966;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:17:00 - 08:17:59;25.01.2020;1,0803;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:36:00 - 08:36:59;25.01.2020;1,0485;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:52:00 - 08:52:59;25.01.2020;1,1813;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:13:00 - 09:13:59;25.01.2020;1,5984;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:27:00 - 09:27:59;25.01.2020;1,7596;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:48:00 - 09:48:59;25.01.2020;1,8794;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:04:00 - 10:04:59;25.01.2020;1,7929;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:29:00 - 10:29:59;25.01.2020;1,3544;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:44:00 - 10:44:59;25.01.2020;1,4095;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:15:00 - 11:15:59;25.01.2020;1,4774;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:29:00 - 11:29:59;25.01.2020;1,4536;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:47:00 - 11:47:59;25.01.2020;1,5194;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:04:00 - 12:04:59;25.01.2020;1,3914;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:19:00 - 12:19:59;25.01.2020;1,5709;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:55:00 - 12:55:59;25.01.2020;1,6163;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:07:00 - 13:07:59;25.01.2020;1,5855;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:36:00 - 13:36:59;25.01.2020;1,4326;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:50:00 - 13:50:59;25.01.2020;1,4589;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:21:00 - 14:21:59;25.01.2020;1,4529;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:38:00 - 14:38:59;25.01.2020;1,3100;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:55:00 - 14:55:59;25.01.2020;1,3006;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:12:00 - 15:12:59;25.01.2020;1,2930;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:31:00 - 15:31:59;25.01.2020;1,2245;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:44:00 - 15:44:59;25.01.2020;1,3840;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:05:00 - 16:05:59;25.01.2020;1,5466;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:23:00 - 16:23:59;25.01.2020;1,5927;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:53:00 - 16:53:59;25.01.2020;1,6042;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:07:00 - 17:07:59;25.01.2020;1,5290;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:21:00 - 17:21:59;25.01.2020;1,4731;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:41:00 - 17:41:59;25.01.2020;1,3518;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:09:00 - 18:09:59;25.01.2020;1,8633;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:27:00 - 18:27:59;25.01.2020;1,7717;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:44:00 - 18:44:59;25.01.2020;1,7743;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:15:00 - 19:15:59;25.01.2020;1,7827;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:29:00 - 19:29:59;25.01.2020;1,7976;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:47:00 - 19:47:59;25.01.2020;1,8681;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:08:00 - 20:08:59;25.01.2020;1,7791;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:22:00 - 20:22:59;25.01.2020;2,0692;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:36:00 - 20:36:59;25.01.2020;1,9040;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:08:00 - 21:08:59;25.01.2020;1,9217;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:23:00 - 21:23:59;25.01.2020;2,0128;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:54:00 - 21:54:59;25.01.2020;1,9495;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:09:00 - 22:09:59;25.01.2020;1,8913;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:30:00 - 22:30:59;25.01.2020;2,0064;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:49:00 - 22:49:59;25.01.2020;2,0485;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:02:00 - 23:02:59;25.01.2020;1,8460;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:19:00 - 23:19:59;25.01.2020;1,8242;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:35:00 - 23:35:59;25.01.2020;1,6483;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:49:00 - 24:49:59;25.01.2020;0,9378;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:24:00 - 25:24:59;25.01.2020;0,6495;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:34:00 - 25:34:59;25.01.2020;0,6386;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:35:00 - 25:35:59;25.01.2020;0,5418;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:44:00 - 25:44:59;25.01.2020;0,5185;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:52:00 - 25:52:59;25.01.2020;0,4749;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:17:00 - 19:17:59;25.01.2020;1,2232;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:32:00 - 19:32:59;25.01.2020;1,1063;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:10:00 - 20:10:59;25.01.2020;1,1452;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:25:00 - 20:25:59;25.01.2020;1,3269;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:10:00 - 21:10:59;25.01.2020;1,1715;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:26:00 - 21:26:59;25.01.2020;1,3563;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:32:00 - 22:32:59;25.01.2020;1,2391;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:52:00 - 22:52:59;25.01.2020;1,5074;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:22:00 - 23:22:59;25.01.2020;1,1240;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:38:00 - 23:38:59;25.01.2020;0,9583;1
1877;ПЯТЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:33:00 - 24:33:59;25.01.2020;0,6436;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:07:00 - 07:07:59;25.01.2020;0,9551;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:43:00 - 07:43:59;25.01.2020;0,7286;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:01:00 - 08:01:59;25.01.2020;0,8994;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:22:00 - 08:22:59;25.01.2020;1,1397;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:21:00 - 09:21:59;25.01.2020;1,8214;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:39:00 - 09:39:59;25.01.2020;1,4183;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:31:00 - 10:31:59;25.01.2020;1,4686;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:50:00 - 10:50:59;25.01.2020;1,6149;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:31:00 - 11:31:59;25.01.2020;1,8173;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:46:00 - 11:46:59;25.01.2020;1,7039;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:39:00 - 12:39:59;25.01.2020;1,8172;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:16:00 - 13:16:59;25.01.2020;1,8829;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:47:00 - 13:47:59;25.01.2020;2,1009;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:01:00 - 14:01:59;25.01.2020;1,4157;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:42:00 - 14:42:59;25.01.2020;2,1315;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:01:00 - 15:01:59;25.01.2020;1,8048;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:51:00 - 15:51:59;25.01.2020;1,7103;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:56:00 - 15:56:59;25.01.2020;1,7246;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:39:00 - 16:39:59;25.01.2020;2,1599;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:57:00 - 16:57:59;25.01.2020;1,5690;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:37:00 - 17:37:59;25.01.2020;2,4932;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:52:00 - 17:52:59;25.01.2020;2,7184;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:30:00 - 18:30:59;25.01.2020;1,4087;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:56:00 - 18:56:59;25.01.2020;2,9146;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:25:00 - 19:25:59;25.01.2020;2,9281;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:36:00 - 19:36:59;25.01.2020;1,4387;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:18:00 - 20:18:59;25.01.2020;2,4825;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:45:00 - 20:45:59;25.01.2020;2,2279;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:26:00 - 21:26:59;25.01.2020;2,0143;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:29:00 - 21:29:59;25.01.2020;2,0402;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:33:00 - 22:33:59;25.01.2020;1,1420;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:35:00 - 22:35:59;25.01.2020;1,8314;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:50:00 - 22:50:59;25.01.2020;1,6367;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:50:00 - 23:50:59;25.01.2020;1,0700;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:02:00 - 24:02:59;25.01.2020;1,4066;1
2036;ЕДИНЫЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:56:00 - 24:56:59;25.01.2020;0,9366;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:27:00 - 07:27:59;25.01.2020;0,4083;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:46:00 - 07:46:59;25.01.2020;0,6032;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:17:00 - 08:17:59;25.01.2020;0,5829;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:51:00 - 08:51:59;25.01.2020;0,8583;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:15:00 - 09:15:59;25.01.2020;1,3004;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:22:00 - 09:22:59;25.01.2020;0,8274;1
2121;МУЖСКОЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:57:00 - 09:57:59;25.01.2020;1,3113;1
