nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
nan;nan;nan;nan;nan;nan;nan;Total;all 18+;Total;all 18+
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,1891;0,2267;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,1865;0,2236;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,7642;0,9159;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,6139;0,7358;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,1855;0,2224;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,2378;0,2835;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,1947;0,2334;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,2096;0,2512;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,4589;0,5500;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,4319;0,5115;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,2154;0,2582;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,2211;0,2650;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,5761;0,6774;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,2089;0,2474;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,5066;0,6073;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,6110;0,7324;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,5246;0,6288;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;1,2335;1,4425;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,7778;0,9164;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,3864;0,4343;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,9071;1,0296;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,8365;0,9389;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,3335;0,3709;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,2822;0,3219;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,3491;0,4184;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,3675;0,4406;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,6135;0,7353;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,3209;0,3847;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,5809;0,6938;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,7610;0,9064;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,4165;0,4950;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,8451;0,9837;2;2
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,3925;0,4631;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,3597;0,4239;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,0971;0,1017;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0308;0,0370;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0625;0,0749;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0397;0,0476;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,0382;0,0458;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,0661;0,0737;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,0594;0,0642;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,2346;0,2594;3;3
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,0887;0,0993;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,1272;0,1489;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,1229;0,1350;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,1390;0,1151;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,1286;0,1226;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,1141;0,1052;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,1503;0,1541;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,0799;0,0771;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,0642;0,0683;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,1053;0,1038;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,1738;0,1739;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,1849;0,2135;3;3
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,1784;0,1776;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,1725;0,1816;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,1106;0,1233;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,0783;0,0938;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,1080;0,1295;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,1832;0,2195;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,1786;0,2141;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,1528;0,1757;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,1956;0,2189;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,2365;0,2594;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,1911;0,2249;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,2515;0,2657;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,1653;0,1449;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,0799;0,0798;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,0182;0,0219;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,0206;0,0246;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,0939;0,1126;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,0516;0,0619;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,0455;0,0545;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:00:00 - 26:29:59;08.01.2020;0,0047;0,0057;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:30:00 - 26:59:59;08.01.2020;0,0096;0,0115;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:00:00 - 27:29:59;08.01.2020;0,0038;0,0046;2;2
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:30:00 - 27:59:59;08.01.2020;0,0009;0,0011;2;2
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:30:00 - 06:59:59;08.01.2020;0,0052;0,0062;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0040;0,0000;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0076;0,0043;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0057;0,0044;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,0073;0,0088;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,0133;0,0104;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,0141;0,0137;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,0640;0,0640;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,0368;0,0145;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,0450;0,0280;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,0228;0,0240;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,0572;0,0284;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,0608;0,0318;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,0213;0,0128;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,0666;0,0575;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,0435;0,0297;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,0350;0,0207;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,0633;0,0338;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,0225;0,0208;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,0063;0,0075;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,0063;0,0075;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,0000;0,0000;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,0100;0,0120;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,0114;0,0136;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,0110;0,0131;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,0148;0,0092;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,0148;0,0092;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,0099;0,0034;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;0,0044;0,0052;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,0241;0,0201;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;0,0239;0,0225;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,0090;0,0108;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0584;0,0210;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,0337;0,0211;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,0752;0,0396;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,1127;0,0570;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,1060;0,0502;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,1001;0,0502;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,0700;0,0360;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,0473;0,0314;1;1
7169;ДЕТСКИЙ РЕКЛАМНЫЙ КАНАЛ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,0328;0,0193;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,0364;0,0436;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,0191;0,0229;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,0182;0,0219;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,0144;0,0173;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;0,0382;0,0372;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,0423;0,0507;2;2
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,0134;0,0161;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,0347;0,0416;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,0151;0,0181;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,0223;0,0267;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,0220;0,0263;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,0454;0,0544;2;2
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,0207;0,0248;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,0088;0,0105;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,0197;0,0236;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,0112;0,0135;2;2
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,0781;0,0494;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;0,0884;0,0618;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;0,0737;0,0884;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;0,0602;0,0721;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;0,0170;0,0154;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,0091;0,0109;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,0078;0,0093;1;1
12006;ЕВРОНОВОСТИ (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,0000;0,0000;1;1
12169;СПАС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,0165;0,0198;1;1
